home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis
1163,male,31~40,Bachelor,Living with Partner,3 ~ 5万元,40000,私家车,3151427.4,801.3400734,96,14109.68499,84666,8931.4146415,14491.5220233,832,14,1163,20.208145477499997
1164,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,出租车/网约车,1005638.7,279.1086744,102,17370.44079,56075,17174.3514196,12114.0781205,939,17,1164,10.411567926399998
1165,male,31~40,Bachelor,Living with Parents,1 ~ 2万元,15000,地铁,3398877.9,272.2638973,94,19064.03843,53454,19939.3728243,31544.0825517,1058,13,1165,30.447974273899998
1166,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1267830.3,0.0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18,1166,8.07858822062
1167,female,31~40,Master,Living with Partner,3 ~ 5万元,40000,私家车,3256638.0,144.5209798,132,14720.25403,84770,14800.9068566,11463.1171976,884,18,1167,12.3426383006
1168,male,41~50,High School and Below,With Partner and Children,7000元以下,3500,自行车/电动自行车,4093858.8,895.5338081,91,14424.51089,93478,11517.6025249,3853.05249284,837,39,1168,4.8085358797
1169,female,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,8500,私家车,4325445.4,399.920032,34,15128.00306,93478,13103.2246106,6179.61045395,932,27,1169,7.44995924206
1170,male,18~30,Bachelor,Living with Parents,7000元以下,3500,公交车,4508083.8,770.8766105,109,18159.43848,84666,12688.1602149,15015.7166702,654,14,1170,22.118742081
1171,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,公交车,1118825.4,1741.965475,49,17786.36879,93478,13979.7852182,2130.30035716,437,38,1171,11.1438731486
1172,male,31~40,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,717340.8,2993.895789,15,26624.86048,47594,23785.6456388,31476.9271445,395,9,1172,39.6793975194
1173,male,18~30,Bachelor,Living with Partner,2 ~ 3万元,25000,地铁,4159042.8,201.151293,150,5534.31999,72170,10295.0194959,21653.8212683,1540,30,1173,26.8117111437
1174,male,18~30,Bachelor,Living with Parents,1 ~ 2万元,15000,步行,3296789.1,1739.582352,48,17301.8067,93478,13533.0875851,1838.63233553,485,42,1174,0.54978602183
1175,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1098929.7,1742.299521,50,17365.80014,93478,13594.8188062,1880.29270676,484,42,1175,0.649857350262
1176,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,其他,5332846.2,365.392354,121,9184.914723,93478,6234.57767131,7127.28693745,2113,153,1176,10.5526166297
1177,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1098929.7,1742.299521,50,17365.80014,93478,13594.8188062,1880.29270676,484,42,1177,0.904849434122
1178,male,18~30,Master,With Partner and Children,1 ~ 2万元,15000,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1178,18.5159599815
1179,male,31~40,Bachelor,Living Alone,1 ~ 2万元,15000,公交车,1312419.42857143,1124.108178,15,22720.05526,56075,19316.1176708,7522.41797483,565,8,1179,6.63123011683
1180,male,31~40,Master,Three Generations or More Living Together,2 ~ 3万元,25000,自行车/电动自行车,4579274.7,1019.866442,14,18719.41409,56075,15542.1249432,4526.71644962,402,44,1180,3.70912512364
1181,male,18~30,Master,Living with Parents,7000元 ~ 1万元,8500,地铁,3367910.7,743.5815556,109,11213.27297,93478,5496.59948201,10715.7230175,814,22,1181,14.7336537895
1182,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,私家车,688010.4,533.7488794,63,28155.23189,47594,26045.9275464,34686.7969724,458,7,1182,43.164093434
1183,female,31~40,Bachelor,Living with Parents,2 ~ 3万元,25000,私家车,4539011.4,732.4863818,37,18520.40271,56075,15655.4780262,5268.58075367,741,41,1183,4.20452820858
1184,female,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,8500,地铁,5474719.8,767.044282,140,11057.00412,84770,13467.7472401,15356.2338652,1087,80,1184,18.408239937999998
1185,male,51~60,Master,With Partner and Children,1 ~ 2万元,15000,私家车,3592505.6,125.0446597,324,5835.568444,84770,11594.0176938,21192.3383134,2340,212,1185,29.9879173878
1186,female,41~50,Master,With Partner and Children,3 ~ 5万元,40000,私家车,5684479.1,83.30512239,266,10537.53517,93478,7644.49121107,6008.05363684,1696,148,1186,9.93112991772
1187,male,18~30,Bachelor,Living Alone,2 ~ 3万元,25000,地铁,1324530.9,530.2992753,35,17014.22452,84666,11312.1637429,12159.6779909,628,11,1187,17.6090840359
1188,male,31~40,Bachelor,Living with Partner,7000元以下,3500,自行车/电动自行车,1687481.4,1641.748424,59,11896.16725,72170,14031.1089596,26084.144722,459,1,1188,14.5426240829
1189,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,1417439.1,0.0,100,18699.29638,56075,16319.5378213,6781.80749852,1348,24,1189,5.36812375581
1190,female,31~40,Master,Three Generations or More Living Together,2 ~ 3万元,25000,地铁,5728644.9,253.3470434,294,11593.80245,84770,14329.7233863,16402.4906329,1727,123,1190,20.0582648255
1191,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1446498.9,815.0281496,147,20158.06094,56075,17815.5216418,7917.88856653,1056,21,1191,8.31905689613
1192,male,18~30,Bachelor,Living Alone,7000元以下,3500,公交车,1805542.2,911.2198045,114,6564.038854,93478,4552.68548973,9715.9549546,1691,90,1192,13.3682693349
1193,male,31~40,Bachelor,Living Alone,1 ~ 2万元,15000,私家车,1005853.2,1927.768402,18,30138.60787,56075,26846.5863577,14950.3238504,240,0,1193,16.7391308957
1194,female,31~40,Bachelor,Living Alone,3 ~ 5万元,40000,私家车,2015679.6,0.0,297,10404.15657,84770,15803.4758574,23048.785119,1854,87,1194,29.542329303899997
1195,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,1005853.2,1916.184736,21,29978.00983,56075,26689.6450651,14797.8117457,253,0,1195,16.624969675600003
1196,male,31~40,Bachelor,Living with Partner,2 ~ 3万元,25000,地铁,3217552.8,486.3543671,126,7271.548401,72170,11521.2090517,23187.2892668,1463,21,1196,29.831754540000002
1197,male,31~40,Master,Living with Partner,3 ~ 5万元,40000,地铁,4181872.2,324.1176727,143,7568.019946,84770,11132.0223839,16176.6232268,1872,157,1197,21.486392968100002
1198,female,31~40,Bachelor,Living with Partner,2 ~ 3万元,25000,私家车,3026007.6,732.4863818,37,18520.40271,56075,15655.4780262,5268.58075367,741,41,1198,4.19417395049
1199,female,31~40,Bachelor,Living with Partner,2 ~ 3万元,25000,地铁,4307358.0,482.540979,100,7393.356885,84770,13101.9082103,23074.2262007,2025,82,1199,30.4652872371
1200,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1267830.3,0.0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18,1200,7.78564257154
1201,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,出租车/网约车,1678772.7,1101.236113,60,16758.73186,93478,12308.1327735,1206.30059946,319,7,1201,4.3712861368
1202,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,2132412.33333333,891.6597813,36,19127.46943,93478,15042.4308203,2978.50914095,205,13,1202,4.67230162922
1203,female,31~40,Bachelor,Living with Parents,7000元 ~ 1万元,8500,公交车,4157059.5,514.9243432,95,9378.104171,93478,4851.5775889,7229.62487769,1838,143,1203,10.8574034127
1204,male,18~30,Master,Living Alone,5万元以上,60000,步行,0.0,2407.879209,17,19871.49987,93478,16226.5789909,4362.27858737,127,23,1204,13.5231801418
1205,male,31~40,Doctorate and Above,Other,7000元 ~ 1万元,8500,地铁,4577923.0,753.9271534,363,4140.216596,84770,9431.7956302,17917.0674857,3249,343,1205,21.9217238889
1206,male,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,8500,自行车/电动自行车,6770451.6,479.0033675,161,2547.996966,89804,7637.2668729,16549.5208955,2658,212,1206,2.78904527844
1207,male,31~40,High School and Below,Living Alone,7000元以下,3500,自行车/电动自行车,1275634.8,666.4834964,119,21761.7595,49695,27444.4484292,34914.7285863,948,25,1207,41.9209105456
1208,male,31~40,Bachelor,With Partner and Children,3 ~ 5万元,40000,私家车,6093876.6,796.0546108,61,9200.069056,93478,3545.47324007,9396.5715935,1057,57,1208,13.3570626543
1209,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,2535660.6,0.0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18,1209,8.075390666059999
1210,female,18~30,Bachelor,Living Alone,3 ~ 5万元,40000,地铁,0.0,1078.193951,99,28467.18214,56075,25730.2509537,14349.4787162,488,0,1210,17.4186945077
1211,female,31~40,Bachelor,Living with Partner,3 ~ 5万元,40000,出租车/网约车,4167603.0,526.1217967,155,7618.437784,84770,10360.8459381,14611.6677525,1853,91,1211,18.693287157399997
1212,male,18~30,Bachelor,Three Generations or More Living Together,2 ~ 3万元,25000,自行车/电动自行车,4476789.9,1211.102422,151,19796.65335,56075,17590.9779126,8033.87470041,1092,21,1212,7.86906414745
1213,female,18~30,Master,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,0.0,2560.155635,26,20299.48584,93478,16596.760056,4657.35104598,137,11,1213,2.90548947643
1214,male,31~40,Master,Three Generations or More Living Together,3 ~ 5万元,40000,私家车,2526965.1,1190.082655,24,17789.18773,93478,14198.6234599,2692.14506784,479,44,1214,0.00535176830574
1215,male,18~30,Master,Living with Partner,3 ~ 5万元,40000,地铁,2129450.4,733.4818616,208,16712.50394,56075,16422.6331482,11483.5016364,898,17,1215,12.4526520279
1216,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1267830.3,0.0,99,18341.42907,56075,16595.8666869,8372.71642316,1078,18,1216,8.02010235976
1217,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,出租车/网约车,746933.0,2337.716976,11,22974.16583,93478,19126.4671577,7067.30349046,91,8,1217,7.93264173408
1218,male,31~40,Bachelor,With Partner and Children,3 ~ 5万元,40000,私家车,5405350.1,313.8071755,144,5993.945234,84770,11321.3856741,19316.5009529,3593,360,1218,26.0550105688
1219,male,41~50,Bachelor,Living with Partner,1 ~ 2万元,15000,私家车,2307716.4,0.0,123,18484.82648,56075,18138.1769256,12388.5022287,973,13,1219,11.2040557152
1220,female,18~30,Bachelor,Living Alone,3 ~ 5万元,40000,地铁,0.0,1078.193951,99,28467.18214,56075,25730.2509537,14349.4787162,488,0,1220,5.671110989800001
1221,female,18~30,Bachelor,Living with Parents,1 ~ 2万元,15000,地铁,2279366.1,1055.245667,41,18992.69844,53454,20381.5373151,32183.0971769,901,9,1221,37.9937816243
1222,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,842321.7,893.9340163,25,17713.40346,93478,14209.5976681,2881.10868005,520,48,1222,8.60366644997
1223,male,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,公交车,637593.0,2475.869822,5,20670.47593,93478,15928.6188219,4938.38412847,86,0,1223,22.3842726771
1224,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,步行,1098929.7,1761.525096,68,17303.70194,93478,13585.0363343,1980.44710613,540,42,1224,0.616156360094
1225,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,0.0,200.2239319,15,21414.47895,93478,17222.4328235,5220.81305618,98,6,1225,5.7164519123
1226,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1540067.1,1323.878719,26,19019.36822,56075,15869.9822596,4830.78632454,435,36,1226,3.67524444194
1227,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,151747.2,0.0,146,28129.91265,56075,25208.4144767,13651.5368487,500,0,1227,16.625670475499998
1228,female,18~30,Master,Living Alone,2 ~ 3万元,25000,公交车,1406859.3,907.4213461,43,19277.28596,56075,16234.4726356,5319.24335331,575,32,1228,4.58309328949
1229,male,31~40,Bachelor,Living with Partner,3 ~ 5万元,40000,公交车,2813718.6,1106.996743,26,19108.23342,56075,16014.0080318,5049.19772968,508,35,1229,4.53818843031
1230,female,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,3189978.0,0.0,76,19323.87761,56075,17652.7864815,9216.17109882,951,14,1230,9.04040574103
1231,male,18~30,Bachelor,Living Alone,3 ~ 5万元,40000,地铁,787756.2,1777.060199,63,30767.51462,56075,27517.3560537,15637.9371115,198,1,1231,17.3152603925
1232,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,自行车/电动自行车,1625040.4,2266.551419,91,26208.88325,56075,22836.0368143,10955.8342459,410,4,1232,12.0042856208
1233,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,1818491.4,781.0122102,41,17078.62479,93478,13967.8640249,3684.59002396,698,47,1233,2.30184002478
1234,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,670226.7,1225.833125,72,17303.45024,93478,13745.2364314,2449.01626811,557,48,1234,0.849647036347
1235,female,31~40,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,151747.2,0.0,146,28129.91265,56075,25208.4144767,13651.5368487,500,0,1235,16.625670475499998
1236,male,31~40,Master,Living with Partner,3 ~ 5万元,40000,公交车,2813718.6,1065.648811,17,19289.51464,56075,16203.0451836,5210.53185016,513,33,1236,0.395464875914
1237,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1540067.1,1323.878719,26,19019.36822,56075,15869.9822596,4830.78632454,435,36,1237,2.42874700439
1238,male,31~40,Bachelor,Living with Partner,3 ~ 5万元,40000,出租车/网约车,3798649.8,766.3684176,109,5489.415599,96949,4662.4586574,16682.6925284,1600,45,1238,18.972346586700002
1239,male,31~40,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,670226.7,1686.000793,34,17942.4911,93478,14212.4854152,2447.44426599,497,38,1239,0.0197962979772
1240,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,自行车/电动自行车,3780711.0,708.4803201,36,15968.94234,93478,13046.7219913,3855.08931649,1003,51,1240,4.73114217646
1241,male,31~40,Master,Living Alone,3 ~ 5万元,40000,公交车,1406859.3,1065.648811,17,19289.51464,56075,16203.0451836,5210.53185016,513,33,1241,4.2853171671700006
1242,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1540067.1,1323.878719,26,19019.36822,56075,15869.9822596,4830.78632454,435,36,1242,3.82441718485
1243,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,2318956.2,494.1120104,288,21011.56599,49695,26624.239996,33667.8384205,1104,26,1243,39.5533308729
1244,male,18~30,Bachelor,Living with Partner,2 ~ 3万元,25000,地铁,4916986.8,463.107439,157,5543.380165,96949,4189.29868044,16181.3468933,1746,53,1244,20.641907435599997
1245,male,31~40,Bachelor,With Partner and Children,3 ~ 5万元,40000,地铁,1685721.7,1678.831656,34,17934.23512,93478,14206.1879736,2445.40449516,500,38,1245,0.008809378746809999
1246,male,18~30,Bachelor,Living Alone,3 ~ 5万元,40000,自行车/电动自行车,712958.4,1632.79689,30,15981.28537,93478,12247.5438455,1364.51329206,654,46,1246,3.24627883502
1247,male,18~30,Bachelor,Three Generations or More Living Together,2 ~ 3万元,25000,地铁,1182901.5,0.0,176,10813.9824,93478,6825.89767561,5430.89957356,1591,136,1247,8.43298679356
1248,male,31~40,Master,With Partner and Children,2 ~ 3万元,25000,自行车/电动自行车,4159403.9,743.4137075,65,17351.80657,93478,14305.1997541,4018.17516272,709,46,1248,2.4345782636399997
1249,female,31~40,Bachelor,Living Alone,7000元以下,3500,自行车/电动自行车,791297.1,524.2457664,152,20700.89853,53454,21687.7426682,33298.0735608,848,4,1249,17.9145829291
1250,male,41~50,Bachelor,Living with Parents,1 ~ 2万元,15000,地铁,3806163.9,1120.564127,102,11792.70993,72170,9345.55133867,19658.0652593,701,15,1250,1.4332762807100001
1251,male,18~30,Master,Other,7000元以下,3500,自行车/电动自行车,5191326.0,577.5244719,125,3869.421927,96949,1889.21137742,13321.7165792,1601,126,1251,1.0673439825
1252,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,步行,702035.4,356.0150325,26,11900.68659,72170,11484.2945167,22902.6116987,533,32,1252,1.88338430451
1253,female,18~30,Master,Living Alone,7000元以下,3500,自行车/电动自行车,819429.6,198.1316776,145,12616.76495,72170,11418.70991,22382.6310053,849,34,1253,14.885208490499998
1254,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,1710525.3,694.5675341,43,10664.78899,72170,7766.59277227,18048.193345,1021,14,1254,5.67012154026
1255,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,909951.9,1218.229424,123,13643.05758,53454,14449.1613654,26208.0088528,814,12,1255,7.28826167144
1256,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,830111.7,294.1016018,125,12916.53356,72170,11648.6693389,22534.9863478,831,34,1256,0.000723356709476
1257,female,31~40,Bachelor,With Partner and Children,7000元以下,3500,自行车/电动自行车,3051395.4,1520.250437,76,15716.02798,72170,12535.7769252,21274.3018154,231,2,1257,6.16831021871
1258,female,18~30,Bachelor,Three Generations or More Living Together,7000元以下,3500,地铁,2972326.5,804.9362256,31,15483.7229,72170,12059.3860929,20535.8967094,287,2,1258,7.34634483622
1259,female,18~30,Bachelor,Living with Parents,7000元以下,3500,自行车/电动自行车,6190232.4,576.95014,213,4310.206579,89804,7996.03793642,15124.2074505,2718,176,1259,22.653464071400002
1260,male,18~30,Master,Living with Parents,1 ~ 2万元,15000,公交车,3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,1260,20.8397699678
1261,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1039876.2,2888.145825,81,28089.39228,47594,25294.5300984,32929.7285186,712,8,1261,21.1695526007
1262,male,18~30,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,3341131.8,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12,1262,4.692327756779999
1263,female,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,8500,地铁,2052171.0,504.954517,9,19718.54135,47594,17056.1045929,25769.4729582,137,0,1263,15.6591104526
1264,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,自行车/电动自行车,1039876.2,2888.145825,81,28089.39228,47594,25294.5300984,32929.7285186,712,8,1264,20.899262610999997
1265,female,18~30,Master,Living with Partner,2 ~ 3万元,25000,地铁,2525674.8,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17,1265,35.498260977799994
1266,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,出租车/网约车,2478435.3,358.5439418,82,10190.26144,93478,4987.43299395,7392.1404626,1190,67,1266,16.9228651036
1267,male,31~40,Master,With Partner and Children,2 ~ 3万元,25000,私家车,2699508.6,689.4275666,105,6873.564725,72170,9226.62836481,21277.3422299,1269,36,1267,10.372106712
1268,male,31~40,Bachelor,Living with Parents,1 ~ 2万元,15000,其他,2976009.3,652.3708408,74,23020.64537,49695,28690.5530977,35997.734141,1112,26,1268,37.808170566200005
1269,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,599672.7,309.0800771,127,12951.95673,72170,11647.6300841,22507.9420192,809,34,1269,31.149525572800002
1270,female,18~30,Master,With Partner and Children,2 ~ 3万元,25000,地铁,3176227.4,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17,1270,35.4587101231
1271,male,31~40,Bachelor,Other,1 ~ 2万元,15000,地铁,2822029.0,714.6272922,23,22720.29867,47594,20830.1355208,30152.8064122,257,6,1271,14.2713527094
1272,male,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,902708.4,207.0641739,48,29402.11437,47594,27133.5684959,35471.0882359,781,11,1272,22.8269239884
1273,male,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,897629.7,281.5701597,50,29172.03872,47594,26953.969434,35378.0618614,718,9,1273,22.2616055003
1274,female,18~30,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,2243901.0,356.2287875,86,9046.45289,72170,5745.06796423,16312.7430201,1203,28,1274,6.80485373259
1275,female,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,地铁,2292985.2,0.0,308,20548.07901,49695,26151.9102133,33174.001411,911,16,1275,27.8063528548
1276,female,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,地铁,3693566.4,1191.42501,143,16378.14311,84770,21892.9217263,28803.4017612,1188,35,1276,10.522038519399999
1277,female,18~30,Bachelor,Living with Partner,7000元 ~ 1万元,8500,私家车,3179550.0,0.0,94,13476.38379,84770,19063.2104075,26584.9800596,987,43,1277,20.3098059693
1278,male,41~50,Bachelor,With Partner and Children,5万元以上,60000,地铁,3158722.7,435.0170842,242,5315.538251,84770,11008.8621891,20114.6906453,2894,275,1278,5.99346350324
1279,female,18~30,Bachelor,Living with Parents,2 ~ 3万元,25000,私家车,3046061.7,2331.355948,28,23950.07255,45548,25857.9372522,22975.7698353,347,11,1279,25.3244714091
1280,female,18~30,Bachelor,Other,7000元以下,3500,地铁,2311778.0,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1280,17.7480429732
1281,female,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,地铁,1672261.8,139.042718,234,1910.181052,96949,4005.2022695,15216.4835973,1755,116,1281,7.47769342612
1282,female,18~30,Bachelor,Living with Parents,7000元以下,3500,公交车,6352572.6,80.94185415,89,7380.168092,84770,12419.7309273,19499.341638,2188,289,1282,4.39259659518
1283,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,1753719.0,533.1354785,156,5648.460798,84770,11339.1816334,21499.492883,1984,118,1283,3.6504004748399996
1284,female,18~30,Bachelor,Other,7000元以下,3500,地铁,2135728.0,992.8756582,31,8282.785243,72170,12376.8438501,24128.0196569,931,14,1284,10.823470900599999
1285,female,18~30,Master,Living Alone,1 ~ 2万元,15000,地铁,936546.6,311.9273116,66,14539.29193,84770,19927.4698425,26547.7238212,735,29,1285,10.9090487944
1286,female,18~30,Bachelor,Living Alone,2 ~ 3万元,25000,地铁,1377354.0,1343.587716,142,10777.27724,84770,15945.3454339,22499.7893766,1230,56,1286,8.01041204199
1287,male,31~40,Bachelor,With Partner and Children,1 ~ 2万元,15000,地铁,4582712.2,489.7335596,300,5512.506276,84770,11269.5709606,20827.191233,2340,227,1287,1.9111820172099998
1289,female,18~30,Bachelor,With Partner and Children,7000元以下,3500,地铁,2741108.2,536.3868678,34,22176.1866,49695,27736.5034385,34417.3992368,1130,21,1289,17.7480429732
1290,male,18~30,Master,Living with Partner,7000元 ~ 1万元,8500,地铁,2656803.6,681.7881306,79,10966.53087,72170,8233.35589384,18545.4220929,867,12,1290,18.8516137085
1291,male,31~40,Master,Living Alone,2 ~ 3万元,25000,地铁,742952.1,178.2045018,30,12043.7761,72170,11507.2024191,22861.388104,601,34,1291,19.985191573700003
1292,female,18~30,Master,Living with Parents,7000元 ~ 1万元,8500,地铁,4241615.4,1179.307696,28,14841.6393,56075,14419.0636235,10238.7779022,396,12,1292,19.878736898899998
1293,male,31~40,Master,Living Alone,2 ~ 3万元,25000,私家车,2136123.0,237.457541,83,9294.125373,84770,14356.0997044,20983.5975875,1096,75,1293,6.21025373512
1294,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,公交车,2104466.1,922.9324059,251,12027.44552,84770,14988.258073,17204.8758252,1986,167,1294,11.4991305143
1295,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,地铁,970289.1,1069.754015,111,15036.33051,84770,20683.0742035,28364.0644287,829,34,1295,10.664127237099999
1296,female,18~30,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1290356.1,768.9277157,13,17058.99735,84770,22685.302508,30083.3841539,867,24,1296,12.3523257699
1297,female,18~30,Bachelor,Living Alone,1 ~ 2万元,15000,公交车,2188777.8,111.302349,115,6986.274825,84770,12330.2239315,20111.0655787,2910,302,1297,3.42211439168
1298,female,18~30,Master,Living with Parents,7000元以下,3500,地铁,3849624.9,1047.142453,144,19668.07939,56075,17133.0638194,7016.58137314,1081,18,1298,19.429929373700002
1299,female,31~40,Bachelor,Living Alone,7000元 ~ 1万元,8500,地铁,1140819.9,269.3775206,294,5258.964566,84770,10890.2281406,19778.1408351,3008,323,1299,0.163659362741
1300,male,41~50,High School and Below,Living Alone,7000元以下,3500,步行,1554349.5,437.0181693,85,8335.135522,84770,14079.4012554,23116.9380348,1712,153,1300,4.195972354589999
1301,male,41~50,Bachelor,With Partner and Children,3 ~ 5万元,40000,公交车,3533509.2,854.7757776,47,24053.42643,49695,29650.0838956,36423.2707965,858,28,1301,19.6328855269
1302,male,31~40,Master,Three Generations or More Living Together,1 ~ 2万元,15000,地铁,3422459.7,291.5348554,313,5222.927059,84770,10867.6471809,19806.3351188,2999,317,1302,0.047780913148700005
1303,male,31~40,Bachelor,With Partner and Children,2 ~ 3万元,25000,公交车,4504991.0,724.0365078,171,6745.45286,96949,4504.64031974,16174.1492213,1509,46,1303,13.472446813500001
1304,male,31~40,Bachelor,Living with Partner,2 ~ 3万元,25000,公交车,2852190.0,1370.600494,42,25376.72745,49695,30903.8701064,37225.1657386,410,16,1304,20.772851420800002
1305,female,31~40,Master,Living Alone,1 ~ 2万元,15000,自行车/电动自行车,2158325.4,712.2753696,128,7110.214461,84770,12814.2187569,22826.1874863,2031,82,1305,4.896257006460001
1306,female,18~30,Master,Living Alone,2 ~ 3万元,25000,自行车/电动自行车,1255877.7,485.6648543,226,5289.096095,84770,10987.400918,20119.9253079,2875,272,1306,1.46001887085
1307,female,31~40,Master,With Partner and Children,7000元 ~ 1万元,8500,地铁,3507762.6,628.7046493,48,16143.54022,84666,10696.4583769,14087.0797262,1005,21,1307,22.5812176263
1308,female,18~30,Bachelor,Living with Parents,7000元 ~ 1万元,8500,公交车,4405777.2,999.7520802,130,6575.892577,72170,11446.9594338,22748.7048617,1717,22,1308,6.94069388629
1309,male,31~40,High School and Below,Living with Parents,7000元 ~ 1万元,8500,公交车,4494708.9,665.8948569,126,6056.576804,72170,9916.69637524,21689.242181,1643,34,1309,9.59084365416
1310,female,18~30,Bachelor,With Partner and Children,7000元以下,3500,私家车,3395654.5,472.9848477,58,13320.33187,84770,18944.4995276,26662.8700343,881,44,1310,28.2119469163
1311,male,51~60,Bachelor,Living Alone,2 ~ 3万元,25000,公交车,1419056.1,361.4455856,44,8367.432641,72170,11664.7568092,23635.746603,885,13,1311,12.564834974199998
1312,male,18~30,High School and Below,Living with Partner,7000元 ~ 1万元,8500,自行车/电动自行车,4416528.6,395.3460523,71,6351.398572,84770,11123.6339068,18118.9627129,2912,316,1312,3.45675793721
1313,male,18~30,Master,Living Alone,1 ~ 2万元,15000,步行,1670502.9,444.6435362,239,4868.275914,84770,10480.4568027,19391.2475481,2944,322,1313,0.7722410690929999
1314,male,41~50,Master,Living with Parents,1 ~ 2万元,15000,地铁,3595897.8,0.0,99,14738.19696,93478,12776.9147442,6271.2540388,962,24,1314,21.1760993506
1315,female,18~30,Master,Living Alone,7000元 ~ 1万元,8500,公交车,924000.0,817.5746328,130,16804.37659,84770,22329.6210614,29246.4441053,1179,33,1315,12.6416335387
1316,male,31~40,Bachelor,Living with Partner,1 ~ 2万元,15000,公交车,2137106.4,928.6852807,127,22812.21424,49695,28402.7469562,35210.0908116,1269,27,1316,18.2034263517
